learner_id,session_id,session_number,session_date,institution,country,institution_type,age,prior_experience,archetype,welding_process,welding_position,position_difficulty,session_duration_min,num_exercises,total_practice_minutes,days_since_enrollment,consecutive_practice_days,session_gap_days,score_work_angle,score_travel_angle,score_travel_speed,score_contact_tip_distance,score_arc_length,score_bead_quality,overall_score,improvement_rate
SKV-0153,SKV-0153-S007,7,2023-11-05,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,4G_Overhead,1.55,15,7,311,18,0,4,41.15,35.64,53.26,53.28,63.39,61.08,51.89,11.85
SKV-0153,SKV-0153-S008,8,2023-11-08,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,5G_Pipe,1.7,50,5,361,21,0,3,42.4,46.08,50.33,46.39,54.58,52.84,49.05,-2.84
SKV-0153,SKV-0153-S009,9,2023-11-09,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,2G_Horizontal,1.15,23,8,384,22,1,1,40.84,37.87,60.61,52.67,64.48,67.71,55.04,5.99
SKV-0153,SKV-0153-S010,10,2023-11-10,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,4G_Overhead,1.55,61,2,445,23,2,1,51.85,51.15,67.78,51.38,68.93,64.53,59.96,4.92
SKV-0153,SKV-0153-S011,11,2023-11-13,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,1G_Flat,1.0,49,6,494,26,1,3,48.44,46.52,61.0,50.65,68.73,64.59,57.27,-2.69
SKV-0153,SKV-0153-S012,12,2023-11-27,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,2G_Horizontal,1.15,28,2,522,40,0,14,52.8,46.89,53.79,53.89,61.83,65.78,56.23,-1.04
SKV-0153,SKV-0153-S013,13,2023-11-29,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,1G_Flat,1.0,22,7,544,42,1,2,55.86,58.13,62.83,53.31,67.06,61.34,59.99,3.76
SKV-0153,SKV-0153-S014,14,2023-11-30,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,3G_Vertical,1.35,63,10,607,43,2,1,57.55,43.78,55.98,53.1,59.15,57.33,54.7,-5.29
SKV-0153,SKV-0153-S015,15,2023-12-02,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,2G_Horizontal,1.15,77,9,684,45,3,2,52.76,51.77,61.49,54.71,75.72,68.08,61.16,6.46
SKV-0153,SKV-0153-S016,16,2023-12-05,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,6G_Pipe45,1.9,55,7,739,48,2,3,49.18,52.87,61.63,61.18,72.06,70.31,61.68,0.52
SKV-0153,SKV-0153-S017,17,2023-12-10,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,4G_Overhead,1.55,36,5,775,53,1,5,53.59,52.41,62.98,48.4,63.79,65.98,58.52,-3.16
SKV-0153,SKV-0153-S018,18,2023-12-11,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,3G_Vertical,1.35,50,2,825,54,2,1,52.49,54.38,70.5,59.79,72.81,76.16,65.25,6.73
SKV-0153,SKV-0153-S019,19,2023-12-18,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,5G_Pipe,1.7,27,7,852,61,1,7,51.64,46.29,58.82,48.3,55.87,60.97,54.27,-10.98
SKV-0153,SKV-0153-S020,20,2023-12-19,Community_College_CA,USA,CTE_School,38,some_manual,steady_learner,SMAW,6G_Pipe45,1.9,46,8,898,62,2,1,55.13,54.76,66.32,58.67,69.03,72.21,63.35,9.08
SKV-0154,SKV-0154-S001,1,2024-03-15,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,1G_Flat,1.0,38,4,38,0,0,0,58.48,53.35,51.41,52.48,50.44,59.31,54.36,0.0
SKV-0154,SKV-0154-S002,2,2024-03-16,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,1G_Flat,1.0,18,6,56,1,1,1,54.18,40.3,44.68,35.1,26.59,46.29,41.62,-12.74
SKV-0154,SKV-0154-S003,3,2024-03-17,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,1G_Flat,1.0,63,8,119,2,2,1,74.97,60.5,64.99,65.28,48.08,68.79,64.08,22.46
SKV-0154,SKV-0154-S004,4,2024-03-18,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,1G_Flat,1.0,42,4,161,3,3,1,58.57,56.21,49.2,51.62,45.52,55.53,52.73,-11.35
SKV-0154,SKV-0154-S005,5,2024-03-21,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,25,9,186,6,2,3,73.24,65.33,69.77,69.5,57.59,70.54,67.91,15.18
SKV-0154,SKV-0154-S006,6,2024-03-24,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,1G_Flat,1.0,40,3,226,9,1,3,73.97,59.52,65.91,62.94,55.36,73.73,65.69,-2.22
SKV-0154,SKV-0154-S007,7,2024-03-25,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,4G_Overhead,1.55,38,4,264,10,2,1,57.77,44.62,55.32,51.35,48.01,58.77,53.08,-12.61
SKV-0154,SKV-0154-S008,8,2024-03-27,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,5G_Pipe,1.7,71,4,335,12,3,2,60.88,51.05,50.77,47.43,42.95,60.34,52.57,-0.51
SKV-0154,SKV-0154-S009,9,2024-04-10,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,1G_Flat,1.0,42,5,377,26,2,14,65.6,55.33,61.21,57.83,47.78,65.23,59.27,6.7
SKV-0154,SKV-0154-S010,10,2024-04-11,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,4G_Overhead,1.55,62,5,439,27,3,1,72.08,55.56,54.69,43.83,38.27,55.03,53.4,-5.87
SKV-0154,SKV-0154-S011,11,2024-04-25,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,34,3,473,41,2,14,74.37,65.0,77.45,74.07,61.09,82.25,73.12,19.72
SKV-0154,SKV-0154-S012,12,2024-04-26,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,3G_Vertical,1.35,53,4,526,42,3,1,80.49,64.41,77.51,68.38,66.56,85.49,74.58,1.46
SKV-0154,SKV-0154-S013,13,2024-04-27,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,48,8,574,43,4,1,76.82,66.42,74.6,64.58,53.13,75.43,69.15,-5.43
SKV-0154,SKV-0154-S014,14,2024-04-28,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,3G_Vertical,1.35,38,4,612,44,5,1,58.9,49.32,51.0,49.68,38.23,56.86,50.99,-18.16
SKV-0154,SKV-0154-S015,15,2024-04-29,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,3G_Vertical,1.35,35,7,647,45,6,1,88.47,79.21,82.36,77.87,66.45,85.48,80.37,29.38
SKV-0154,SKV-0154-S016,16,2024-04-30,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,4G_Overhead,1.55,39,4,686,46,7,1,91.22,72.74,76.75,69.94,63.58,87.37,77.45,-2.92
SKV-0154,SKV-0154-S017,17,2024-05-02,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,4G_Overhead,1.55,56,5,742,48,8,2,84.15,69.74,72.11,74.29,60.02,84.56,74.56,-2.89
SKV-0154,SKV-0154-S018,18,2024-05-09,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,3G_Vertical,1.35,44,6,786,55,7,7,84.56,67.36,75.52,71.87,58.87,82.02,73.91,-0.65
SKV-0154,SKV-0154-S019,19,2024-05-10,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,4G_Overhead,1.55,44,5,830,56,8,1,81.47,64.61,60.56,56.33,45.87,70.81,63.52,-10.39
SKV-0154,SKV-0154-S020,20,2024-05-13,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,3G_Vertical,1.35,20,5,850,59,7,3,76.5,57.09,74.84,68.02,51.25,80.78,69.05,5.53
SKV-0154,SKV-0154-S021,21,2024-05-14,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,3G_Vertical,1.35,24,7,874,60,8,1,89.4,66.05,80.14,69.04,62.58,84.84,76.06,7.01
SKV-0154,SKV-0154-S022,22,2024-05-15,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,3G_Vertical,1.35,33,2,907,61,9,1,79.42,65.56,74.67,73.99,66.16,88.86,75.48,-0.58
SKV-0154,SKV-0154-S023,23,2024-05-20,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,4G_Overhead,1.55,31,8,938,66,8,5,94.42,81.38,87.16,74.68,61.95,83.47,80.99,5.51
SKV-0154,SKV-0154-S024,24,2024-05-22,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,1G_Flat,1.0,48,6,986,68,9,2,93.22,89.4,93.93,74.89,71.59,96.93,87.54,6.55
SKV-0154,SKV-0154-S025,25,2024-05-26,NSDC_Delhi,India,Government,23,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,48,8,1034,72,8,4,96.58,86.67,83.67,75.87,66.37,95.02,84.56,-2.98
SKV-0155,SKV-0155-S001,1,2024-01-16,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,1G_Flat,1.0,36,6,36,0,0,0,40.38,46.26,44.29,48.22,31.36,43.33,42.46,0.0
SKV-0155,SKV-0155-S002,2,2024-01-17,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,2G_Horizontal,1.15,66,2,102,1,1,1,37.98,37.2,43.85,40.09,34.13,38.36,38.86,-3.6
SKV-0155,SKV-0155-S003,3,2024-01-18,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,2G_Horizontal,1.15,42,6,144,2,2,1,43.35,49.01,55.84,61.92,51.6,53.28,52.71,13.85
SKV-0155,SKV-0155-S004,4,2024-01-19,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,1G_Flat,1.0,39,4,183,3,3,1,50.74,58.06,60.01,70.91,48.49,58.46,57.92,5.21
SKV-0155,SKV-0155-S005,5,2024-01-22,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,2G_Horizontal,1.15,32,7,215,6,2,3,49.67,41.93,49.94,57.8,38.73,55.23,49.25,-8.67
SKV-0155,SKV-0155-S006,6,2024-01-24,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,4G_Overhead,1.55,34,7,249,8,3,2,44.48,48.51,49.85,54.97,40.74,48.93,48.06,-1.19
SKV-0155,SKV-0155-S007,7,2024-01-29,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,1G_Flat,1.0,57,6,306,13,2,5,54.93,62.08,65.57,72.87,55.29,66.6,63.21,15.15
SKV-0155,SKV-0155-S008,8,2024-01-31,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,2G_Horizontal,1.15,18,7,324,15,3,2,46.75,48.75,55.64,52.24,42.96,47.61,49.26,-13.95
SKV-0155,SKV-0155-S009,9,2024-02-02,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,3G_Vertical,1.35,33,10,357,17,4,2,57.64,53.77,71.05,70.88,64.28,67.72,64.74,15.48
SKV-0155,SKV-0155-S010,10,2024-02-03,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,1G_Flat,1.0,56,6,413,18,5,1,64.26,66.01,79.94,68.76,64.04,72.82,70.01,5.27
SKV-0155,SKV-0155-S011,11,2024-02-10,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,3G_Vertical,1.35,25,7,438,25,4,7,47.73,49.35,56.46,66.41,50.91,59.78,55.41,-14.6
SKV-0155,SKV-0155-S012,12,2024-02-11,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,5G_Pipe,1.7,22,6,460,26,5,1,54.77,58.48,66.89,71.0,56.21,69.2,63.29,7.88
SKV-0155,SKV-0155-S013,13,2024-02-16,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,1G_Flat,1.0,65,4,525,31,4,5,57.43,65.46,73.46,80.39,66.78,72.45,69.69,6.4
SKV-0155,SKV-0155-S014,14,2024-02-18,Community_College_CA,USA,CTE_School,32,none,fast_learner,GMAW,4G_Overhead,1.55,36,3,561,33,5,2,54.77,63.31,69.23,81.4,60.34,70.55,66.93,-2.76
SKV-0156,SKV-0156-S001,1,2024-10-27,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,1G_Flat,1.0,49,6,49,0,0,0,60.29,59.05,64.68,44.17,54.45,42.86,54.2,0.0
SKV-0156,SKV-0156-S002,2,2024-10-28,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,1G_Flat,1.0,35,5,84,1,1,1,52.3,51.61,72.84,48.8,63.76,47.95,56.63,2.43
SKV-0156,SKV-0156-S003,3,2024-11-11,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,2G_Horizontal,1.15,50,5,134,15,0,14,57.86,55.51,67.91,67.19,71.8,45.12,60.46,3.83
SKV-0156,SKV-0156-S004,4,2024-11-15,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,1G_Flat,1.0,63,5,197,19,0,4,51.6,52.75,63.65,44.59,49.72,38.67,50.26,-10.2
SKV-0156,SKV-0156-S005,5,2024-11-22,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,4G_Overhead,1.55,50,3,247,26,0,7,48.7,47.54,60.22,52.7,58.67,30.16,49.22,-1.04
SKV-0156,SKV-0156-S006,6,2024-11-26,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,2G_Horizontal,1.15,30,9,277,30,0,4,60.83,59.33,67.89,66.85,74.32,45.59,61.89,12.67
SKV-0156,SKV-0156-S007,7,2024-11-27,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,2G_Horizontal,1.15,45,7,322,31,1,1,54.47,60.02,66.71,52.8,56.23,39.65,54.8,-7.09
SKV-0156,SKV-0156-S008,8,2024-12-01,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,1G_Flat,1.0,35,5,357,35,0,4,67.59,76.39,83.82,73.57,81.78,58.33,73.33,18.53
SKV-0156,SKV-0156-S009,9,2024-12-06,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,1G_Flat,1.0,80,6,437,40,0,5,61.34,57.0,68.62,67.38,70.18,49.29,61.97,-11.36
SKV-0156,SKV-0156-S010,10,2024-12-20,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,4G_Overhead,1.55,51,7,488,54,0,14,61.08,63.56,76.36,58.37,70.79,52.59,63.86,1.89
SKV-0156,SKV-0156-S011,11,2024-12-23,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,2G_Horizontal,1.15,59,4,547,57,0,3,72.52,62.92,82.05,66.97,73.54,56.46,69.09,5.23
SKV-0156,SKV-0156-S012,12,2024-12-24,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,4G_Overhead,1.55,34,6,581,58,1,1,59.85,54.98,69.53,56.46,68.19,43.03,58.43,-10.66
SKV-0156,SKV-0156-S013,13,2024-12-31,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,1G_Flat,1.0,41,7,622,65,0,7,59.18,59.75,81.94,62.92,70.65,51.45,64.55,6.12
SKV-0156,SKV-0156-S014,14,2025-01-02,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,3G_Vertical,1.35,70,8,692,67,1,2,64.69,70.99,77.38,63.98,68.05,54.47,66.53,1.98
SKV-0156,SKV-0156-S015,15,2025-01-09,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,1G_Flat,1.0,55,5,747,74,0,7,79.8,74.94,82.26,77.02,87.24,58.9,76.08,9.55
SKV-0156,SKV-0156-S016,16,2025-01-12,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,1G_Flat,1.0,51,9,798,77,0,3,71.57,68.35,77.67,65.06,72.58,50.77,67.32,-8.76
SKV-0156,SKV-0156-S017,17,2025-01-15,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,6G_Pipe45,1.9,27,4,825,80,0,3,72.91,74.93,89.22,70.12,83.64,65.28,76.14,8.82
SKV-0156,SKV-0156-S018,18,2025-01-17,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,2G_Horizontal,1.15,53,7,878,82,1,2,66.67,60.14,82.22,63.22,73.15,52.44,66.41,-9.73
SKV-0156,SKV-0156-S019,19,2025-01-18,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,4G_Overhead,1.55,37,8,915,83,2,1,57.58,55.12,76.07,64.03,63.74,38.41,58.97,-7.44
SKV-0156,SKV-0156-S020,20,2025-01-19,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,4G_Overhead,1.55,58,2,973,84,3,1,66.62,68.28,86.14,68.59,81.4,54.98,70.96,11.99
SKV-0156,SKV-0156-S021,21,2025-01-22,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,6G_Pipe45,1.9,15,8,988,87,2,3,59.53,61.62,65.9,56.38,66.51,44.95,58.78,-12.18
SKV-0156,SKV-0156-S022,22,2025-01-29,NSDC_Delhi,India,Government,24,experienced,steady_learner,GMAW,3G_Vertical,1.35,68,6,1056,94,1,7,71.44,61.73,84.19,67.22,76.31,53.66,69.07,10.29
SKV-0157,SKV-0157-S001,1,2023-03-16,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,1G_Flat,1.0,42,7,42,0,0,0,53.78,46.6,56.21,56.17,54.84,53.2,53.59,0.0
SKV-0157,SKV-0157-S002,2,2023-03-21,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,2G_Horizontal,1.15,55,9,97,5,0,5,54.08,38.66,51.57,41.56,45.47,50.87,47.45,-6.14
SKV-0157,SKV-0157-S003,3,2023-03-22,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,2G_Horizontal,1.15,54,4,151,6,1,1,41.07,42.85,56.42,50.1,50.65,45.31,48.05,0.6
SKV-0157,SKV-0157-S004,4,2023-03-25,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,3G_Vertical,1.35,58,3,209,9,0,3,43.12,36.2,43.08,39.34,34.49,40.65,39.72,-8.33
SKV-0157,SKV-0157-S005,5,2023-03-29,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,4G_Overhead,1.55,46,7,255,13,0,4,41.21,44.27,46.4,45.85,43.3,48.8,45.24,5.52
SKV-0157,SKV-0157-S006,6,2023-03-31,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,5G_Pipe,1.7,52,7,307,15,1,2,35.52,35.12,46.78,40.56,37.98,40.43,39.82,-5.42
SKV-0157,SKV-0157-S007,7,2023-04-01,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,3G_Vertical,1.35,41,7,348,16,2,1,39.64,31.23,49.78,48.03,52.36,49.83,45.61,5.79
SKV-0157,SKV-0157-S008,8,2023-04-06,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,2G_Horizontal,1.15,46,6,394,21,1,5,43.03,42.45,51.67,44.41,44.7,36.83,43.89,-1.72
SKV-0157,SKV-0157-S009,9,2023-04-20,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,3G_Vertical,1.35,31,4,425,35,0,14,38.43,38.69,49.04,35.48,34.74,35.09,38.93,-4.96
SKV-0157,SKV-0157-S010,10,2023-05-04,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,2G_Horizontal,1.15,57,4,482,49,0,14,56.53,50.64,54.92,61.12,52.32,55.95,55.27,16.34
SKV-0157,SKV-0157-S011,11,2023-05-05,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,4G_Overhead,1.55,32,6,514,50,1,1,51.27,41.31,56.65,56.5,53.08,46.46,50.95,-4.32
SKV-0157,SKV-0157-S012,12,2023-05-06,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,4G_Overhead,1.55,65,8,579,51,2,1,43.96,37.86,40.21,35.44,34.56,37.54,38.32,-12.63
SKV-0157,SKV-0157-S013,13,2023-05-13,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,3G_Vertical,1.35,52,2,631,58,1,7,52.85,49.32,56.83,44.24,50.59,52.26,51.37,13.05
SKV-0157,SKV-0157-S014,14,2023-05-15,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,2G_Horizontal,1.15,50,4,681,60,2,2,53.28,47.05,57.51,53.86,55.77,54.38,53.87,2.5
SKV-0157,SKV-0157-S015,15,2023-05-16,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,1G_Flat,1.0,34,4,715,61,3,1,73.12,64.26,67.64,62.16,57.84,61.46,64.43,10.56
SKV-0157,SKV-0157-S016,16,2023-05-17,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,3G_Vertical,1.35,52,2,767,62,4,1,52.02,42.98,62.67,54.34,57.71,52.24,54.04,-10.39
SKV-0157,SKV-0157-S017,17,2023-05-19,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,4G_Overhead,1.55,51,9,818,64,5,2,56.49,45.66,49.24,44.68,39.32,41.37,46.04,-8.0
SKV-0157,SKV-0157-S018,18,2023-05-21,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,2G_Horizontal,1.15,25,7,843,66,6,2,64.72,57.33,72.74,53.12,59.54,62.37,62.23,16.19
SKV-0157,SKV-0157-S019,19,2023-05-24,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,3G_Vertical,1.35,30,7,873,69,5,3,54.91,47.68,59.31,47.22,49.27,52.53,52.23,-10.0
SKV-0157,SKV-0157-S020,20,2023-05-25,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,2G_Horizontal,1.15,62,9,935,70,6,1,65.12,46.83,60.18,54.73,58.76,58.8,57.61,5.38
SKV-0157,SKV-0157-S021,21,2023-05-27,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,3G_Vertical,1.35,25,3,960,72,7,2,78.71,72.1,75.01,56.72,59.38,72.19,69.48,11.87
SKV-0157,SKV-0157-S022,22,2023-05-31,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,5G_Pipe,1.7,41,5,1001,76,6,4,55.51,52.46,60.55,47.49,53.06,53.39,54.06,-15.42
SKV-0157,SKV-0157-S023,23,2023-06-05,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,5G_Pipe,1.7,35,2,1036,81,5,5,48.4,39.8,55.2,44.28,47.27,48.32,47.67,-6.39
SKV-0157,SKV-0157-S024,24,2023-06-07,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,4G_Overhead,1.55,67,7,1103,83,6,2,59.78,58.3,56.36,54.3,56.79,52.54,56.16,8.49
SKV-0157,SKV-0157-S025,25,2023-06-09,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,1G_Flat,1.0,54,6,1157,85,7,2,63.04,56.95,66.43,60.16,56.47,57.87,60.35,4.19
SKV-0157,SKV-0157-S026,26,2023-06-10,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,5G_Pipe,1.7,36,2,1193,86,8,1,64.95,59.63,58.98,56.07,62.36,57.45,59.74,-0.61
SKV-0157,SKV-0157-S027,27,2023-06-24,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,1G_Flat,1.0,53,8,1246,100,7,14,79.6,65.38,73.45,64.82,55.34,68.08,68.07,8.33
SKV-0157,SKV-0157-S028,28,2023-06-25,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,2G_Horizontal,1.15,35,6,1281,101,8,1,64.41,56.85,81.98,71.37,72.84,76.38,71.49,3.42
SKV-0157,SKV-0157-S029,29,2023-07-02,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,2G_Horizontal,1.15,23,3,1304,108,7,7,61.15,59.55,71.68,59.43,62.77,67.69,64.31,-7.18
SKV-0157,SKV-0157-S030,30,2023-07-05,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,4G_Overhead,1.55,21,5,1325,111,6,3,63.55,57.5,67.39,65.77,54.78,58.18,61.35,-2.96
SKV-0157,SKV-0157-S031,31,2023-07-12,Community_College_CA,USA,CTE_School,29,some_manual,slow_starter,SMAW,3G_Vertical,1.35,37,5,1362,118,5,7,55.73,51.44,66.12,63.94,62.57,60.19,60.31,-1.04
SKV-0158,SKV-0158-S001,1,2024-09-29,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,3G_Vertical,1.35,35,4,35,0,0,0,40.54,51.45,44.38,51.74,57.64,57.03,50.49,0.0
SKV-0158,SKV-0158-S002,2,2024-09-30,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,3G_Vertical,1.35,37,6,72,1,1,1,35.56,40.93,43.48,33.46,41.86,45.77,40.62,-9.87
SKV-0158,SKV-0158-S003,3,2024-10-03,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,1G_Flat,1.0,25,9,97,4,0,3,47.24,58.38,45.06,57.39,56.6,57.28,53.41,12.79
SKV-0158,SKV-0158-S004,4,2024-10-05,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,4G_Overhead,1.55,35,7,132,6,1,2,28.85,33.88,26.09,34.33,37.55,39.36,33.28,-20.13
SKV-0158,SKV-0158-S005,5,2024-10-08,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,1G_Flat,1.0,68,7,200,9,0,3,39.7,49.16,45.51,45.59,54.36,59.44,49.31,16.03
SKV-0158,SKV-0158-S006,6,2024-10-09,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,3G_Vertical,1.35,38,5,238,10,1,1,46.76,60.32,51.26,50.27,51.43,60.83,53.74,4.43
SKV-0158,SKV-0158-S007,7,2024-10-14,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,3G_Vertical,1.35,15,6,253,15,0,5,24.77,43.18,40.71,51.26,52.42,58.75,45.64,-8.1
SKV-0158,SKV-0158-S008,8,2024-10-15,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,1G_Flat,1.0,20,9,273,16,1,1,55.47,62.92,61.81,67.8,63.29,74.72,64.73,19.09
SKV-0158,SKV-0158-S009,9,2024-10-20,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,1G_Flat,1.0,37,5,310,21,0,5,51.89,56.62,52.34,53.28,52.07,60.15,54.58,-10.15
SKV-0158,SKV-0158-S010,10,2024-10-23,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,4G_Overhead,1.55,28,5,338,24,0,3,57.89,64.46,45.4,51.78,45.17,55.3,53.04,-1.54
SKV-0158,SKV-0158-S011,11,2024-10-24,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,2G_Horizontal,1.15,69,4,407,25,1,1,60.32,68.75,65.49,75.45,73.59,79.53,70.72,17.68
SKV-0158,SKV-0158-S012,12,2024-10-29,Tata_Motors_TC,India,Corporate,18,experienced,plateau_learner,GTAW,3G_Vertical,1.35,56,3,463,30,0,5,40.86,52.91,45.83,52.57,50.22,58.14,50.28,-20.44
