learner_id,archetype,learning_rate,ceiling,noise_level,institution,country,institution_type,age,prior_experience,experience_bonus,primary_process,enrollment_date,param_strengths,total_sessions
SKV-0503,plateau_learner,0.1355691396485359,74.00327885031307,5.473081260878753,CTE_Michigan,USA,CTE_School,19,some_manual,8,GMAW,2024-08-14,"[1.0349791051337616, 1.0903485918292726, 1.0971806074489525, 0.8721309260810124, 0.9117488250431004, 1.1970226340762127]",25
SKV-0504,slow_starter,0.10517955354204828,83.65984440337417,5.498660217141152,ITI_Mumbai,India,Industrial,30,some_manual,8,GTAW,2024-10-27,"[1.006517012285161, 1.017250996969939, 0.7, 1.237611662066173, 1.0026050903111015, 0.9340058328574784]",25
SKV-0505,slow_starter,0.040661899648035876,75.63480634307534,6.614861031863333,Community_College_CA,USA,CTE_School,21,none,0,GTAW,2024-06-21,"[0.8695290552386685, 1.0174393179464059, 1.097812761096105, 0.8863223005190585, 0.961859842750931, 0.9519222642649353]",26
SKV-0506,slow_starter,0.0757761770979031,75.04225138284832,4.86173858643828,CTE_Ohio,USA,CTE_School,44,basic_theory,3,GMAW,2024-11-24,"[0.8810100948386798, 0.8733165434205399, 0.9467047165761633, 1.0369920204939498, 0.908849998293284, 0.9159676924331919]",25
SKV-0507,fast_learner,0.16480522600432157,71.09088010990004,2.821276580412957,Community_College_CA,USA,CTE_School,17,some_manual,8,GMAW,2023-11-04,"[1.0031785841293943, 0.8706274656115898, 1.0316098402253426, 1.1363459313874025, 1.1325488846902119, 1.1533090314845382]",15
SKV-0508,slow_starter,0.11535990279051458,81.57650624107539,2.225729893532633,ITI_Chennai,India,Industrial,26,none,0,GTAW,2024-09-01,"[0.7815830432439389, 1.021214697279167, 1.1618406504463128, 0.987387340143857, 0.9193724874501571, 0.963284013948891]",26
SKV-0509,fast_learner,0.14277504188745413,82.81628940509484,3.3978472567033826,ITI_Mumbai,India,Industrial,29,some_manual,8,GMAW,2024-03-26,"[1.0383652535948564, 1.0186828729552864, 0.9201925519296099, 1.0188424934532878, 0.7570843163771804, 1.0452760203295715]",15
SKV-0510,steady_learner,0.10145859440758069,85.12451489112914,3.3728776430733083,Welding_Academy_UK,UK,Vocational,19,experienced,15,GMAW,2024-09-17,"[0.8328321041114871, 1.0726464780096236, 1.1128973082506743, 1.0011360992465843, 0.8371957888367074, 1.049965264168275]",28
SKV-0511,slow_starter,0.05686771959306609,91.45415512437225,5.817496377281481,Indian_Railways_WS,India,Corporate,26,none,0,SMAW,2023-03-01,"[1.1335157621400416, 0.9580730014034391, 0.9800255828734126, 0.9208055564335164, 1.083348736886294, 1.0964819676491575]",26
SKV-0512,struggling,0.03571700241909989,75.09826721607737,11.754718264331892,ITI_Chennai,India,Industrial,44,some_manual,8,GMAW,2024-06-09,"[0.8755315567168092, 0.8737529603293258, 0.9436140781857731, 0.8792407293044793, 0.8742934966584623, 0.9434364905367959]",35
SKV-0513,steady_learner,0.1119913679888096,77.8636527047016,2.6890320284232785,CTE_Texas,USA,CTE_School,19,none,0,GMAW,2024-06-16,"[1.026639687425687, 1.1128516734281655, 1.1437990995774419, 0.7, 1.012172200871605, 0.9973075677221702]",25
SKV-0514,fast_learner,0.12718875693796827,87.62470066750672,3.338803526001052,Maruti_Training,India,Corporate,16,none,0,GTAW,2023-04-01,"[0.9624440970242567, 0.8688994253967766, 1.0086092994416687, 1.0796139926738635, 0.9384060254393803, 1.1886496216364522]",23
SKV-0515,fast_learner,0.14282893824586354,89.97170864088052,3.7597156737450477,Welding_Academy_UK,UK,Vocational,24,basic_theory,3,GMAW,2024-04-05,"[1.0487290415818837, 1.1259565223589174, 0.7, 1.021830620562966, 1.0837876210243977, 1.0228852940926778]",14
SKV-0516,slow_starter,0.04298394364238775,78.35097091416128,5.197543239428229,Tata_Motors_TC,India,Corporate,19,basic_theory,3,SMAW,2023-07-15,"[0.9281672765183238, 1.1476554795563974, 0.9534959336194946, 0.9932814748283325, 1.0595202123470409, 0.92779610586163]",29
SKV-0517,steady_learner,0.08347098904137595,81.53926600964378,3.5680790941040788,ITI_Mumbai,India,Industrial,19,experienced,15,GMAW,2024-10-29,"[1.1029623355266613, 1.13818956316603, 0.8139633326563706, 1.0704368698344635, 1.0596130320464239, 1.1880226097798339]",27
SKV-0518,slow_starter,0.05463823301854501,91.1977087798105,3.465334801877477,Welding_Academy_UK,UK,Vocational,20,none,0,GMAW,2023-11-03,"[0.9444940835151758, 0.9570354515645795, 0.9961205522305754, 1.0894192272828849, 1.1766027843540954, 0.8977437367895672]",35
SKV-0519,slow_starter,0.05610688167742044,86.52990409445854,5.576610700789374,Hyundai_Academy,India,Corporate,37,some_manual,8,GMAW,2023-03-29,"[1.1699544117712668, 1.0557820725008897, 1.1379080534836101, 1.1067690928094978, 0.9522733180320759, 1.0981555725644712]",31
SKV-0520,plateau_learner,0.1304283469182498,73.55552923253073,4.307207208467052,Welding_Academy_UK,UK,Vocational,39,some_manual,8,GMAW,2024-11-27,"[1.038641704280056, 0.9582681776580317, 1.0455980454880744, 1.0747519330289452, 1.0622187090614108, 1.141554768789067]",31
SKV-0521,plateau_learner,0.13534310587691273,78.97817411158185,5.152572365551721,Hyundai_Academy,India,Corporate,25,experienced,15,GTAW,2024-03-07,"[0.9848125342038764, 0.9628641847553145, 0.8867690497793854, 0.8439792659791632, 0.9974601379037773, 1.1874031045712463]",23
SKV-0522,steady_learner,0.06188841299029848,75.8180251536158,2.320329849773064,Hyundai_Academy,India,Corporate,24,none,0,SMAW,2024-02-23,"[0.976456539360696, 1.0359354139757018, 1.0083074592173504, 0.8504917988411901, 0.9686477006758397, 0.9062004252369505]",21
SKV-0523,steady_learner,0.12041370717679654,88.93253994423182,4.476268510526824,ITI_Mumbai,India,Industrial,27,none,0,GTAW,2023-05-12,"[0.762706072975208, 1.0119736184951467, 0.951488822793192, 1.0215596965842608, 1.1965803289636787, 0.9125439057861001]",23
SKV-0524,slow_starter,0.059631974252622094,71.30339614597443,2.8061563872104514,Indian_Railways_WS,India,Corporate,18,none,0,GTAW,2023-11-09,"[0.8587946249422039, 1.0773782580681197, 0.9701264930561655, 0.9649793680349242, 0.9929995786155554, 1.0145850672064394]",34
SKV-0525,plateau_learner,0.1737497881525854,72.36514903504667,4.102050752039627,NSDC_Delhi,India,Government,36,experienced,15,SMAW,2023-03-12,"[0.9756754312205551, 1.2527044317160025, 1.158145105154579, 0.8917121797989441, 1.091548455285418, 0.913006942066021]",24
SKV-0526,slow_starter,0.03777364063238208,70.52373905185316,6.094005877684859,NSDC_Delhi,India,Government,23,none,0,GTAW,2024-07-29,"[1.0297850975560037, 0.8393998537088885, 0.8414476975860066, 1.0115132328565404, 1.0059027791345738, 0.9121236102617688]",34
SKV-0527,slow_starter,0.08149816420102378,79.40148150590976,5.293198152063359,Welding_Academy_UK,UK,Vocational,34,basic_theory,3,GMAW,2024-10-09,"[0.9273997201853867, 0.7308512546494346, 1.0955358815629745, 0.8439202610112454, 1.0265994516589814, 0.9810925833353473]",34
SKV-0528,plateau_learner,0.08430709212185636,68.15275010700736,5.3263071273523686,ITI_Chennai,India,Industrial,17,none,0,GMAW,2023-11-19,"[0.9863655442936335, 1.0293232116682833, 0.8572049670422155, 0.9880237167421166, 1.0781763443415042, 0.8548873039927697]",23
SKV-0529,fast_learner,0.19305394356979053,89.40931275547783,1.173161082643916,NSDC_Delhi,India,Government,26,basic_theory,3,SMAW,2024-10-29,"[0.912309141606829, 0.9880663642081359, 0.8472249255611055, 0.9228153193139012, 1.0504525791703245, 0.8672952924338747]",18
SKV-0530,steady_learner,0.062159941892479406,91.98141139594867,1.0,Indian_Railways_WS,India,Corporate,18,none,0,GMAW,2024-02-03,"[0.95242864991716, 0.9894622708175972, 0.9208072437397915, 1.0530468848971262, 1.04074812306238, 1.0317376747493046]",25
SKV-0531,slow_starter,0.05313526866509674,82.56816270488922,5.5308856458547275,Indian_Railways_WS,India,Corporate,23,none,0,GTAW,2024-07-01,"[0.8322356502118229, 0.9685165708658849, 1.1466024190679716, 0.9659281976715532, 1.2013735372584764, 1.0345641663357086]",30
SKV-0532,steady_learner,0.10402154251115617,83.40664729155056,3.9363656531382545,Indian_Railways_WS,India,Corporate,19,some_manual,8,GMAW,2024-05-04,"[1.2245227325562957, 0.9691220881720755, 1.19039499632887, 0.9655967228264399, 0.9180588433394213, 1.0636734158965773]",20
SKV-0533,steady_learner,0.07404634932273746,76.46735079927947,2.76688366517155,ITI_Mumbai,India,Industrial,24,some_manual,8,GMAW,2023-11-30,"[0.9969723547607513, 0.937240345009608, 1.0531981156143153, 0.9908896539528707, 0.9549298833675627, 0.9142319931759222]",32
SKV-0534,steady_learner,0.1514818712900892,79.96955803563273,4.388336779384973,NSDC_Delhi,India,Government,22,none,0,GTAW,2023-05-16,"[1.152799702609737, 0.9566859819725516, 0.9802905533255524, 1.2094800284180762, 1.2486166763262299, 0.9928748675012262]",31
SKV-0535,steady_learner,0.1499761840674848,84.44096415964012,3.598964726022552,Indian_Railways_WS,India,Corporate,23,basic_theory,3,GTAW,2024-06-19,"[0.913906492922107, 0.9950198680038382, 0.9577478644886264, 1.194566462935879, 1.0273462395021222, 1.0327655912153852]",26
SKV-0536,fast_learner,0.17785659155130476,80.38141693348886,3.3486606496177282,Indian_Railways_WS,India,Corporate,21,none,0,GTAW,2023-06-02,"[1.0130285764783635, 0.7975172337100239, 1.1460980092581448, 0.7974882850432533, 1.0979968853839521, 0.7]",20
SKV-0537,plateau_learner,0.07380966372310427,78.98327426703015,6.477474311509315,Community_College_CA,USA,CTE_School,34,none,0,GMAW,2024-01-12,"[1.0358599103665702, 1.2357099974073864, 1.0653374574193542, 0.9923710811267489, 0.978353278300898, 1.105755640942668]",25
SKV-0538,slow_starter,0.08172136214395558,77.42558123269487,2.7549645964943155,CTE_Michigan,USA,CTE_School,26,none,0,GMAW,2024-10-29,"[1.2397235363460826, 0.9856113397204339, 1.0032179020526333, 1.1116874941355428, 0.9229485417978488, 1.084122101755694]",33
SKV-0539,steady_learner,0.08367927268296961,78.0356485464287,3.3806097783129756,Community_College_CA,USA,CTE_School,18,basic_theory,3,SMAW,2023-09-14,"[0.9237566302407608, 1.134573042874199, 0.881004336186595, 1.1842852222687021, 0.7829067914689258, 1.2362151482454788]",20
SKV-0540,plateau_learner,0.15424839943475083,73.96462643018249,6.961096455537644,NSDC_Delhi,India,Government,18,none,0,GMAW,2024-05-30,"[1.052541885719619, 1.0410522259506232, 1.0137604021022935, 1.0635972503208553, 1.0275197714509448, 0.9734511212077088]",32
SKV-0541,steady_learner,0.12065987242159307,68.9633902180071,4.3924002324875975,CTE_Texas,USA,CTE_School,19,none,0,SMAW,2024-09-27,"[0.8950061487246735, 0.9948003044048984, 0.8594804227626603, 1.2082474995635037, 1.219162138865391, 1.0602512643348951]",25
SKV-0542,slow_starter,0.07110929876023614,95.16737472313123,1.2660591091104552,Tata_Motors_TC,India,Corporate,27,basic_theory,3,SMAW,2024-05-11,"[1.1989236993499357, 0.8699955216914166, 1.0851184854948754, 0.8856642591113468, 0.9240050259973943, 0.9551123526953411]",35
SKV-0543,plateau_learner,0.10307510572511613,76.47367646480461,6.724911233932197,Indian_Railways_WS,India,Corporate,16,basic_theory,3,GTAW,2024-11-20,"[1.0143988656723903, 1.2722801637778962, 0.8714802625932815, 0.8166856483097459, 1.0990444251952518, 1.0086760222505051]",29
SKV-0544,slow_starter,0.050704897424873885,90.0722160871261,8.721898562320026,CTE_Michigan,USA,CTE_School,18,some_manual,8,GMAW,2023-06-27,"[0.9574516981603778, 1.148552628306384, 0.8310552773287468, 0.9182450005960793, 0.8955373134482462, 0.9166127610622412]",26
SKV-0545,slow_starter,0.06892999037523281,86.95269874487593,5.348412859201034,Community_College_CA,USA,CTE_School,20,none,0,GTAW,2023-09-18,"[1.2183259599216163, 0.9752306494260864, 0.7992209034235997, 0.8143019477921604, 0.910517205713977, 0.8930691890277928]",27
SKV-0546,slow_starter,0.023083312763786785,84.45780942484592,6.368456031606451,Maruti_Training,India,Corporate,16,none,0,GTAW,2023-01-14,"[1.0625311576162484, 0.9944112531103891, 0.8845687664246988, 0.8958054095893848, 0.8808628713980637, 0.9997160102632897]",29
SKV-0547,steady_learner,0.0931074275256779,80.88544682489207,5.133308671125752,ITI_Mumbai,India,Industrial,21,some_manual,8,GTAW,2023-12-15,"[0.9246673922193634, 1.1610307571544976, 0.851931918449016, 0.9611818458993427, 0.9860202522835129, 1.2796429616140428]",20
SKV-0548,fast_learner,0.14484324331863113,89.32508943677979,3.0813044853231175,Hyundai_Academy,India,Corporate,25,basic_theory,3,GMAW,2023-08-04,"[1.039934193614998, 0.9491979957100326, 0.9766884439867369, 0.8184455136892452, 0.898920633737198, 0.8000952632543361]",20
SKV-0549,steady_learner,0.09385080125440243,91.34512806757773,4.105566123560691,Hyundai_Academy,India,Corporate,32,some_manual,8,GTAW,2024-07-27,"[0.9051870130571352, 1.126894801134939, 1.0558936783469324, 1.1403362735554516, 0.7059297141846483, 1.0443384874462436]",26
SKV-0550,struggling,0.03971686247457071,72.91631663586412,4.700902546714799,Welding_Academy_UK,UK,Vocational,19,basic_theory,3,GMAW,2024-01-03,"[0.7970479327982631, 0.933441082901443, 0.8308731025443075, 0.9067763195874943, 0.8924183116293058, 1.2362625819307063]",34
SKV-0551,steady_learner,0.06817060006634337,94.85249954608587,3.187607034903108,ITI_Mumbai,India,Industrial,23,none,0,GMAW,2024-10-25,"[1.0020413625882287, 0.9079916741313765, 1.0564453519309847, 1.2103308497319263, 0.9956262982016525, 1.0759272248867557]",28
SKV-0552,steady_learner,0.1476604801793129,81.72514572059127,6.326719581561684,Community_College_CA,USA,CTE_School,34,some_manual,8,GMAW,2024-08-07,"[0.8909426720292644, 1.1817922961134857, 1.3, 1.0071504669878641, 1.093031000066726, 0.887202293665791]",31
SKV-0553,slow_starter,0.019498017707222835,80.96787893918341,5.821894431782187,CTE_Ohio,USA,CTE_School,16,some_manual,8,GTAW,2024-11-04,"[1.0548553113930739, 0.8717642234357954, 1.0074175511464458, 0.982906856207995, 0.9886081183077593, 0.8452180801690217]",26
SKV-0554,steady_learner,0.045008044830579054,85.74095535293995,7.746302588728082,ITI_Chennai,India,Industrial,17,none,0,SMAW,2024-03-01,"[0.9357748062919851, 1.0525591789782052, 1.0905311842991052, 1.103146720637366, 1.0526063164938215, 0.9303741174267196]",23
SKV-0555,plateau_learner,0.11532596650328915,66.39266368619164,6.264457051772621,ITI_Mumbai,India,Industrial,19,none,0,SMAW,2024-05-22,"[1.0493425215311478, 1.0094071564121583, 0.90100939374187, 1.0437616600319561, 1.1750635081349445, 0.8204428999268367]",27
SKV-0556,fast_learner,0.11630869921004897,79.19869306936812,3.2421933474227944,Maruti_Training,India,Corporate,39,experienced,15,GTAW,2023-01-17,"[0.9716168710052294, 1.0494587791402368, 1.2330931828219756, 1.0027479873694547, 1.1264348081948459, 0.8783938504123558]",15
SKV-0557,steady_learner,0.06747264972256345,75.74532707762917,1.0,Community_College_CA,USA,CTE_School,21,basic_theory,3,GMAW,2024-03-02,"[1.0468066608692546, 0.8157110320654415, 1.0930068388346499, 1.0289747705473276, 0.9585941183996419, 1.0590395444718366]",24
SKV-0558,steady_learner,0.07427270733674171,84.22130334130246,5.093376381526227,Indian_Railways_WS,India,Corporate,19,some_manual,8,GMAW,2023-08-27,"[1.2179041037265987, 0.9792245248009462, 1.001475974551781, 1.053692053990844, 0.8438599730750806, 1.1215744799277818]",26
SKV-0559,struggling,0.03533812202358542,52.51784043462857,12.845426473828452,CTE_Ohio,USA,CTE_School,16,none,0,GTAW,2023-02-06,"[1.1471871093380517, 1.2514518495795286, 0.8387357011892029, 1.094931007186924, 1.0024035952381285, 1.0916969552292688]",42
SKV-0560,slow_starter,0.0937298466503402,82.67392969690104,5.920618838662491,Hyundai_Academy,India,Corporate,26,basic_theory,3,SMAW,2023-01-11,"[1.0018206496856272, 0.9419492195075506, 1.0362317338897895, 1.0064721137400003, 1.0922596016007764, 1.1094935122810026]",25
SKV-0561,steady_learner,0.12065030766968438,82.78604898824686,5.71316457763804,Indian_Railways_WS,India,Corporate,25,some_manual,8,SMAW,2023-02-12,"[1.3, 0.9918845088951158, 1.2659816400390222, 1.0391659364873485, 1.1160441402706562, 0.8774350603737525]",22
SKV-0562,steady_learner,0.09700457614241803,74.39377599423722,4.9974318878342885,Welding_Academy_UK,UK,Vocational,33,some_manual,8,GMAW,2024-04-20,"[1.0975468775260162, 1.1368133688444035, 0.8559466977986395, 0.7081414627566796, 0.8788625265941211, 1.1161496232300898]",23
SKV-0563,struggling,0.04089940875219529,58.20287915587959,13.734655729391648,CTE_Michigan,USA,CTE_School,24,none,0,GTAW,2024-08-22,"[0.9105066411733665, 0.9064094819275846, 1.0674444734075934, 0.9703250219825202, 0.823963960817962, 0.9343533033722935]",32
SKV-0564,plateau_learner,0.12005332089811958,71.06808147982062,6.963765034131453,Welding_Academy_UK,UK,Vocational,16,basic_theory,3,GTAW,2024-01-13,"[0.906762892217625, 0.9711021386301805, 1.084149572388805, 0.9959010770738438, 1.003918858561727, 0.8889567941778579]",34
SKV-0565,steady_learner,0.1364719677693161,86.19745338523362,3.1658340790711392,CTE_Michigan,USA,CTE_School,17,basic_theory,3,GMAW,2023-10-06,"[1.1279903205148731, 1.0030564116299965, 1.0128074538987484, 1.1151776917480847, 1.0717021054032485, 1.0778181434089495]",20
SKV-0566,steady_learner,0.0984994123495284,79.36801727433466,5.717479709858772,CTE_Ohio,USA,CTE_School,19,none,0,GMAW,2023-12-22,"[0.9128323289712401, 1.1709206401340302, 1.015529710139822, 1.0831314662088223, 1.0115968740544767, 1.0737612524933027]",29
SKV-0567,plateau_learner,0.08904526799715379,78.32866215226993,8.146004460466731,Hyundai_Academy,India,Corporate,17,some_manual,8,GMAW,2024-09-22,"[0.9469659995046376, 1.112825668891388, 0.9563769283868108, 0.9612095674549417, 0.8588318204989472, 1.0415272410675502]",28
SKV-0568,slow_starter,0.0974167921458931,88.8998357847313,4.881138635228076,Tata_Motors_TC,India,Corporate,16,basic_theory,3,SMAW,2024-07-22,"[1.003597242775795, 0.9447670828632226, 1.1514173919409925, 0.8753779510500936, 0.9762693403125243, 1.0334170312939193]",27
SKV-0569,steady_learner,0.09723028548338652,78.1186875628755,3.6222024807562403,Indian_Railways_WS,India,Corporate,29,some_manual,8,SMAW,2023-02-26,"[1.0006566998809752, 0.8695339154797926, 0.9119758543957297, 0.8588450811660718, 0.8979594184597859, 1.0648626782796342]",30
SKV-0570,fast_learner,0.19287704304512784,84.70160788441254,3.2304698094039264,CTE_Michigan,USA,CTE_School,21,basic_theory,3,GTAW,2023-01-04,"[0.771435456293521, 0.9890456325511011, 1.0053663944738283, 1.0888522885804048, 0.9826968574237184, 0.9672604819719185]",23
SKV-0571,steady_learner,0.150897718533811,83.42006335488097,4.615929952648283,Tata_Motors_TC,India,Corporate,28,none,0,GTAW,2024-03-24,"[1.0023744496739802, 1.0259602100731426, 0.7684613721445803, 0.9521783905567507, 1.051954558039903, 0.9213555327973036]",28
SKV-0572,struggling,0.0483561012238502,73.14299957017292,6.681307045373299,Indian_Railways_WS,India,Corporate,27,some_manual,8,GMAW,2024-04-28,"[1.068691358296476, 1.0042744021080396, 1.0019420871630462, 1.163123682863112, 1.1422231521889519, 1.053696361661689]",30
SKV-0573,slow_starter,0.04270520661398214,72.24134758991724,2.83674582276945,ITI_Mumbai,India,Industrial,18,some_manual,8,GTAW,2023-08-05,"[1.0152591099105008, 1.0311685964653627, 1.0989225318099374, 0.8986290317701784, 1.0022894736398396, 0.748729094066509]",36
SKV-0574,struggling,0.027206733347894647,50.0448012531509,7.254009118313962,Maruti_Training,India,Corporate,27,experienced,15,SMAW,2024-05-11,"[1.023451638887552, 0.9386461081507014, 0.9900535254677295, 0.9569960849517752, 0.987301326363516, 0.8472855049664821]",31
SKV-0575,slow_starter,0.05848978752112749,70.63967864583867,5.821504140554552,Hyundai_Academy,India,Corporate,38,none,0,GMAW,2024-01-05,"[0.9190907176983623, 0.9344709915322963, 0.9397855745310861, 0.9326406089440309, 0.773977718647422, 0.8905190010110473]",32
SKV-0576,slow_starter,0.051051389159587124,80.67978913233621,4.866783384336969,CTE_Ohio,USA,CTE_School,17,none,0,GMAW,2024-11-17,"[0.9873641016164998, 0.8001269801822508, 0.9334834575457228, 0.9466007554340734, 0.9966710299357632, 1.0071566463212072]",34
SKV-0577,steady_learner,0.08531718102247043,88.06657598211358,5.217983050212236,NSDC_Delhi,India,Government,32,basic_theory,3,GMAW,2023-10-03,"[0.9564876315042585, 0.9234543548371632, 1.011416821389053, 0.9051220240940442, 0.9654213700620633, 1.1103337963823638]",25
SKV-0578,steady_learner,0.1194120630030319,85.10387905423435,4.4047854281302445,Hyundai_Academy,India,Corporate,25,basic_theory,3,GTAW,2023-05-24,"[1.0287262356872071, 0.7210102479738909, 1.0171646891187565, 0.9617789400378339, 0.9920327929212546, 0.7712188779419424]",23
SKV-0579,steady_learner,0.09721891452820569,90.21415964591165,4.251046643766036,ITI_Mumbai,India,Industrial,17,some_manual,8,GMAW,2024-11-02,"[0.9263696019329558, 0.8758051560582234, 0.7590235620877798, 1.0959068592100178, 0.8717319992651975, 1.1921531540508399]",23
SKV-0580,steady_learner,0.01,81.36287041553257,3.40379371392796,CTE_Michigan,USA,CTE_School,16,basic_theory,3,GMAW,2023-01-29,"[1.164831340138843, 0.9381144906677539, 0.8116034987337115, 1.2262219627290945, 0.9813239663343928, 0.8601378269275795]",29
SKV-0581,plateau_learner,0.08829098137838966,73.96833374281604,2.334343568628109,CTE_Texas,USA,CTE_School,29,some_manual,8,SMAW,2024-11-11,"[1.138352067432642, 0.7687747877357695, 1.0400634376256341, 1.0105590387588348, 1.2661492934121699, 1.0507193746338912]",24
SKV-0582,slow_starter,0.01989777829856937,73.62040613746392,4.697881321393867,Hyundai_Academy,India,Corporate,41,basic_theory,3,GTAW,2024-04-09,"[1.2186825253603388, 1.0942796143658997, 1.0436522920685594, 1.0619037511340097, 0.9330339655283886, 1.048620455973226]",27
SKV-0583,struggling,0.026372721795737575,74.17879963251463,7.309957047709683,Community_College_CA,USA,CTE_School,21,none,0,GMAW,2024-09-12,"[1.0765885906346562, 0.7900338626104083, 1.0398481633824952, 1.1247302443381315, 0.7692478731770306, 1.0097698755260287]",39
SKV-0584,steady_learner,0.06911620537094634,87.53792643562994,2.4756993606965887,CTE_Ohio,USA,CTE_School,28,none,0,GTAW,2023-10-17,"[1.0298465327635942, 0.9449517515015681, 1.129212035183726, 0.8284175494728017, 0.8839659460956661, 0.8776192166040738]",31
SKV-0585,steady_learner,0.15222782233211601,74.44198282342312,3.915643460890714,CTE_Texas,USA,CTE_School,35,none,0,GTAW,2023-11-23,"[1.0982688592487704, 1.124210197810644, 0.8419610763600922, 1.0792964716733586, 0.967180696074151, 1.2514570993094911]",21
SKV-0586,steady_learner,0.09288497442297257,62.885554159995316,6.561762254735573,CTE_Texas,USA,CTE_School,18,none,0,GMAW,2023-07-25,"[1.065530959601355, 0.8787304508789512, 0.8488179078100162, 0.9402402035386883, 1.0424337466228353, 0.9400954629949162]",25
SKV-0587,slow_starter,0.04526270378408494,74.31898897145066,6.311171172686077,Tata_Motors_TC,India,Corporate,31,none,0,SMAW,2024-04-24,"[0.9437298287942278, 0.9837064640930928, 0.9233501373196593, 1.1026569179015229, 0.8320043629926714, 1.1069931918848295]",28
SKV-0588,steady_learner,0.12481884123371467,83.74275413129854,3.998781071888228,Welding_Academy_UK,UK,Vocational,23,basic_theory,3,GMAW,2024-11-28,"[0.7, 1.1695492205562867, 0.8355983064536774, 0.8260640500511353, 1.0106702550403002, 1.1365864245011361]",21
SKV-0589,slow_starter,0.05738504604778994,77.75257045800689,4.9421582758899225,Indian_Railways_WS,India,Corporate,19,none,0,GTAW,2024-09-01,"[0.8991418336942464, 1.0608479954041201, 0.8891510752929389, 1.1596937138527552, 0.8643202464258062, 1.103643214603328]",34
SKV-0590,steady_learner,0.09463518078108603,86.36253049518217,2.0106528685878278,Hyundai_Academy,India,Corporate,28,none,0,GTAW,2024-03-02,"[1.1020639419761584, 0.8481351413203838, 1.0089014238402554, 0.8838686702061295, 1.148733727428319, 0.8924563444628989]",27
SKV-0591,steady_learner,0.07034088880022772,86.41805169483368,4.035479396248164,CTE_Texas,USA,CTE_School,29,none,0,GTAW,2024-05-17,"[0.9602656137315356, 0.8556198408558187, 0.8236360019213905, 0.8557036017839016, 0.9094534681863846, 1.0791853166342544]",25
SKV-0592,steady_learner,0.06960264890233167,85.06150147196838,1.439879115132877,ITI_Mumbai,India,Industrial,18,some_manual,8,SMAW,2023-08-09,"[0.9247771810092886, 1.0031363787642864, 0.9720361159021866, 0.8268817183210195, 1.120122053777213, 0.9475004693985307]",20
SKV-0593,slow_starter,0.07845169677182559,87.19050944609897,5.047357402519039,ITI_Mumbai,India,Industrial,25,basic_theory,3,GMAW,2023-04-28,"[1.1073462343377316, 0.8357743808918033, 1.0470418769188516, 1.1576984477220074, 1.0319801334321026, 1.0390540571981095]",28
SKV-0594,struggling,0.03757549840426404,61.32454025943237,6.915916558779957,Welding_Academy_UK,UK,Vocational,18,basic_theory,3,GMAW,2023-05-25,"[1.028115806604878, 0.8916683301442704, 0.9030877107200416, 1.007262869288339, 0.7709927655020157, 1.081882588286278]",33
SKV-0595,slow_starter,0.055014633136758646,74.91855670238942,5.228903079764979,ITI_Chennai,India,Industrial,18,none,0,GTAW,2024-09-08,"[0.9872475953125892, 0.9659314156932529, 0.8449751514561407, 1.161355840353007, 1.037433649989466, 1.1585350831415953]",33
SKV-0596,fast_learner,0.17888922868886387,81.82746659439263,4.560478042472761,CTE_Michigan,USA,CTE_School,19,experienced,15,GTAW,2024-11-22,"[0.9110695982020756, 0.9591802476784961, 0.9721925438251159, 1.0074557587565043, 1.0486241772624292, 1.0854182043408467]",17
SKV-0597,struggling,0.03220497685324722,54.51628707263333,9.586256310173686,ITI_Chennai,India,Industrial,27,basic_theory,3,GMAW,2023-02-20,"[0.9389931146285069, 1.0773827724657719, 1.0479221845297642, 1.255948879342641, 0.7, 1.0210896149794275]",37
SKV-0598,struggling,0.01,78.28743158677248,8.934205442796912,Hyundai_Academy,India,Corporate,19,none,0,GMAW,2023-05-15,"[1.091580013341843, 1.2458207607992444, 0.9186140778728952, 1.1089451060901416, 0.9584900905320795, 1.1101040181793822]",38
SKV-0599,struggling,0.05000605046720857,67.01533568004616,12.613165831820709,Hyundai_Academy,India,Corporate,21,some_manual,8,GTAW,2024-07-15,"[1.148645670687624, 1.054009890113692, 1.0703839113776954, 0.9287156722979711, 1.1613905195874854, 0.721759888437024]",31
SKV-0600,slow_starter,0.06759850564894287,77.32892354306658,4.813762738477607,Community_College_CA,USA,CTE_School,25,none,0,GMAW,2023-11-29,"[1.2779201030747842, 1.1176368585499308, 1.0068657880136571, 1.0997629469810826, 0.8789075735924219, 0.9643449385987198]",30
